Date,Pay Code,Hours,Wages,Associate UIK
9/12/2022,Regular,8,152,2743653
9/12/2022,Regular,8.2,122.51,2727429
9/12/2022,Regular,9.18,181.46,2726233
9/12/2022,Regular,8.5,152.49,2725648
9/12/2022,Regular,8.52,170.33,2744745
9/12/2022,Regular,8.82,174.22,2726402
9/12/2022,Regular,8.52,130.22,2727364
9/12/2022,Regular,8,152,2726987
9/12/2022,Regular,8,120.64,2726961
9/12/2022,Regular,9.5,143.26,2727000
9/12/2022,Regular,8.58,129.44,2725544
9/12/2022,Regular,8.17,123.15,2727715
9/12/2022,Regular,8.5,249.9,2725505
9/12/2022,Regular,8,178.08,2726168
9/12/2022,Regular,9.18,200.56,2726285
9/12/2022,Regular,9.07,172.27,2741157
9/12/2022,Regular,12.17,244.43,2726571
9/12/2022,Regular,9.18,174.48,2741144
9/12/2022,Unpaid Time Off,8,0,2726480
9/12/2022,Regular,8.42,126.92,2727013
9/12/2022,Regular,8,515.38,2727728
9/12/2022,Regular,10.32,217.58,2725388
9/12/2022,Regular,12.37,221.86,2735021
9/12/2022,Regular,8,615.38,2727767
9/12/2022,Regular,8.2,123.66,2727403
9/12/2022,Regular,13.48,310.12,2741105
9/12/2022,Regular,9.42,205.66,2725908
9/12/2022,Regular,9.13,199.47,2726194
9/12/2022,Regular,8.27,157.07,2746461
9/12/2022,Regular,8.12,122.4,2727026
9/12/2022,Regular,8.75,174.56,2725557
9/12/2022,Regular,8.27,152.93,2742548
9/12/2022,Regular,8,309.57,2727819
9/12/2022,Regular,8.35,173.76,2725609
9/12/2022,Regular,8.3,157.7,2746552
9/12/2022,Regular,8.87,135.04,2735047
9/12/2022,Regular,8.75,166.25,2746877
9/12/2022,Regular,7.95,142.62,2727468
9/12/2022,Regular,8,119.52,2727052
9/12/2022,Regular,7.9,142.2,2745577
9/12/2022,Regular,9.02,166.81,2741079
9/12/2022,Regular,12.27,280.66,2726181
9/12/2022,Regular,7.67,138.84,2725661
9/12/2022,Regular,8,238.46,2743263
9/12/2022,Regular,8.6,129.69,2727065
9/12/2022,Regular,8,120.64,2727078
9/12/2022,Regular,8,120.64,2727091
9/12/2022,Regular,8.13,122.65,2727962
9/12/2022,Regular,7.82,117.88,2727117
9/12/2022,Regular,8.32,164.34,2727130
9/12/2022,Regular,9.3,212.78,2726532
9/12/2022,PTO,8,269.23,2725518
9/12/2022,Regular,8,148.32,2737088
9/12/2022,Regular,8,348.08,2729860
9/12/2022,PTO,8,211.54,2726714
9/12/2022,Regular,8.92,159.97,2725674
9/12/2022,Regular,7.52,113.35,2727884
9/12/2022,Regular,8.27,161.78,2725947
9/12/2022,Regular,8.25,159.64,2726337
9/12/2022,Regular,13.42,389.08,2742535
9/12/2022,Regular,8,158.08,2727143
9/12/2022,Regular,4.05,82.13,2726506
9/12/2022,PTO,4,81.12,2726506
9/12/2022,Regular,8,249.84,2725440
9/12/2022,Regular,8.6,132.7,2727182
9/12/2022,Regular,8.32,181.64,2725934
9/12/2022,Regular,8.5,200.86,2728937
9/12/2022,Regular,8.28,265.07,2745499
9/12/2022,Regular,8.5,192.61,2726038
9/12/2022,Regular,9.27,218.97,2726207
9/12/2022,Regular,8,250.5,2726025
9/12/2022,Regular,8.57,164.22,2726428
9/12/2022,Regular,10.22,241.42,2725466
9/12/2022,Regular,8.25,148.01,2735138
9/13/2022,Regular,8,120.64,2727156
9/13/2022,Regular,8,258.49,2727832
9/13/2022,Regular,0,0,2727208
9/13/2022,Regular,0,0,2746942
9/13/2022,Regular,8.32,149.2,2725570
9/13/2022,Regular,8.5,185.64,2726090
9/13/2022,Unpaid Time Off,8,0,2732213
9/13/2022,Regular,8,237.94,2736269
9/13/2022,Regular,9.18,181.46,2736347
9/13/2022,Regular,8.45,160.55,2743042
9/13/2022,PTO,8,142.16,2725583
9/13/2022,PTO,8,123.44,2726766
9/13/2022,Regular,9.67,217.5,2726259
9/13/2022,Regular,8.52,127.24,2727221
9/13/2022,Regular,8.43,127.17,2727234
9/13/2022,Regular,10.58,238.13,2725739
9/13/2022,Regular,8.25,167.31,2726389
9/13/2022,Regular,8,384.62,2727845
9/13/2022,Regular,8.1,160.06,2725856
9/13/2022,Regular,5.25,102.74,2737036
9/13/2022,Regular,8,230.77,2726272
9/13/2022,Regular,8.5,196.35,2725921
9/13/2022,Regular,4.5,88.92,2729028
9/13/2022,Regular,9.05,197.65,2725960
9/13/2022,Regular,8.6,154.28,2725596
9/13/2022,Regular,8.5,194.48,2725986
9/13/2022,Regular,8.85,191.43,2725973
9/13/2022,Regular,8.1,121.01,2727247
9/13/2022,PTO,8,120.64,2726792
9/13/2022,Regular,12.45,246.39,2726298
9/13/2022,Regular,0,0,2746981
9/13/2022,Regular,8.37,126.17,2726805
9/13/2022,Regular,8.95,195.47,2728989
9/13/2022,Regular,8.5,166.35,2727169
9/13/2022,Regular,8,121.84,2735034
9/13/2022,Regular,8.2,151.7,2742717
9/13/2022,Regular,11.27,214.07,2742288
9/13/2022,Regular,7.98,123.18,2726818
9/13/2022,Regular,8.37,163.15,2740637
9/13/2022,Regular,8,259.86,2725453
9/13/2022,Regular,8.75,172.9,2727702
9/13/2022,Regular,7.93,162.08,2702391
9/13/2022,Regular,8,120.55,2726623
9/13/2022,Regular,10.85,244.13,2737023
9/13/2022,Regular,8.77,157.8,2745551
9/13/2022,Regular,8,230.77,2729041
9/13/2022,Regular,8.9,208.26,2726246
9/13/2022,Regular,12.27,237.36,2726350
9/13/2022,Regular,8.72,183.05,2726415
9/13/2022,Regular,6.07,119.88,2726857
9/13/2022,Regular,8.1,153.9,2746448
9/13/2022,Regular,8.02,120.89,2726896
9/13/2022,Regular,8,357.69,2731004
9/13/2022,Regular,9.47,179.87,2687402
9/13/2022,Regular,8.5,249.9,2725492
9/13/2022,Regular,8.33,125.67,2726909
9/13/2022,Regular,8,223.08,2725869
9/13/2022,Regular,8.57,155.14,2736321
9/13/2022,Regular,8.17,200.08,2747124
9/13/2022,Regular,8.25,155.93,2726493
9/13/2022,Regular,8.4,150.7,2725752
9/13/2022,Regular,8,353.85,2729964
9/13/2022,PTO,8,158.08,2726597
9/13/2022,Regular,8,234.18,2726155
9/13/2022,Regular,8.7,176.44,2726545
9/13/2022,Regular,9.12,173.22,2745564
9/13/2022,Regular,8,120.64,2726948
9/13/2022,Regular,8.25,175.89,2726441
9/13/2022,Regular,9.2,180.04,2735086
9/13/2022,Regular,8.5,192.61,2726012
9/13/2022,Regular,9.32,184.1,2726129
9/13/2022,PTO,8,162.24,2726584
9/13/2022,Regular,8,120.64,2727286
9/13/2022,Regular,8.32,124.25,2727689
9/13/2022,Regular,8.78,258.23,2727676
9/13/2022,Regular,8,315.44,2727858
9/13/2022,Regular,8.52,161.22,2725401
9/13/2022,Regular,8,328.82,2727806
9/13/2022,Regular,8,123.44,2727312
9/13/2022,Regular,8,123.44,2727325
9/13/2022,Regular,8.1,122.15,2726935
9/13/2022,Regular,12,274.56,2726558
9/13/2022,Regular,8.22,241.57,2725479
9/13/2022,Regular,8.7,162.86,2736997
9/13/2022,Regular,0,0,2744719
9/13/2022,Regular,8.87,173.52,2725882
9/13/2022,Regular,8.75,166.25,2746864
9/13/2022,Regular,9.28,176.38,2741170
9/13/2022,Regular,8.13,122.65,2727338
9/13/2022,Regular,8.17,155.17,2742496
9/13/2022,Regular,8,199.84,2725427
9/13/2022,Regular,8.33,149.5,2725700
9/13/2022,Regular,8.27,124.66,2725531
9/13/2022,Regular,8,119.52,2726974
9/13/2022,Regular,8.23,124.16,2736334
9/13/2022,Regular,8,384.62,2735073
9/13/2022,Regular,8,346.15,2739168
9/13/2022,Regular,8.3,157.7,2743653
9/13/2022,Regular,8,119.52,2727429
9/13/2022,Regular,9.3,183.77,2726233
9/13/2022,Regular,8.32,149.2,2725648
9/13/2022,Regular,8.52,170.33,2744745
9/13/2022,Regular,12,237.12,2726402
9/13/2022,Regular,8,122.32,2727364
9/13/2022,Regular,8.23,156.43,2726987
9/13/2022,Regular,8,120.64,2726961
9/13/2022,Regular,9.77,147.28,2727000
9/13/2022,Regular,8.85,133.46,2725544
9/13/2022,Regular,8,120.64,2727715
9/13/2022,Regular,8.5,249.9,2725505
9/13/2022,Regular,8,178.08,2726168
9/13/2022,Regular,9.13,199.47,2726285
9/13/2022,Regular,9.18,174.48,2741157
9/13/2022,Regular,12.33,247.78,2726571
9/13/2022,Regular,7.98,153.68,2701806
9/13/2022,Regular,9.12,173.22,2741144
9/13/2022,Regular,8.4,157.25,2726480
9/13/2022,Regular,8.32,125.42,2727013
9/13/2022,Regular,8,515.38,2727728
9/13/2022,Regular,9.75,205.63,2725388
9/13/2022,Regular,12.23,219.47,2735021
9/13/2022,Regular,8,615.38,2727767
9/13/2022,Regular,8.15,122.9,2727403
9/13/2022,Regular,13.95,320.85,2741105
9/13/2022,Regular,8.78,191.83,2725908
9/13/2022,Regular,9.15,199.84,2726194
9/13/2022,Regular,8,152,2746461
9/13/2022,Regular,8.28,124.91,2727026
9/13/2022,Regular,8.83,176.23,2725557
9/13/2022,Regular,8.58,171.67,2742561
9/13/2022,Regular,8.37,154.78,2742548
9/13/2022,Regular,8,309.57,2727819
9/13/2022,Regular,8.4,174.8,2725609
9/13/2022,Regular,8.22,156.12,2746552
9/13/2022,Regular,8.37,127.42,2735047
9/13/2022,Regular,8.75,166.25,2746877
9/13/2022,Regular,8.1,198.45,2746955
9/13/2022,PTO,8,143.52,2727468
9/13/2022,Regular,8,119.52,2727052
9/13/2022,Regular,8.25,148.5,2745577
9/13/2022,Regular,8.03,148.62,2741079
9/13/2022,Regular,12.45,284.86,2726181
9/13/2022,Regular,8.2,148.5,2725661
9/13/2022,Unpaid Time Off,3,0,2725661
9/13/2022,PTO,5,90.55,2725661
9/13/2022,Regular,8,238.46,2743263
9/13/2022,Regular,8.27,124.66,2727065
9/13/2022,Regular,8.27,124.66,2727078
9/13/2022,Regular,8.28,124.91,2727091
9/13/2022,Regular,8.52,146.91,2727104
9/13/2022,Regular,8,120.64,2727962
9/13/2022,Regular,8.58,129.44,2727117
9/13/2022,Regular,9.12,180.15,2727130
9/13/2022,Regular,8.65,197.91,2726532
9/13/2022,Regular,8,269.23,2725518
9/13/2022,Regular,8,148.32,2737088
9/13/2022,Regular,8,348.08,2729860
9/13/2022,PTO,8,211.54,2726714
9/13/2022,Regular,8.63,154.88,2725674
9/13/2022,Regular,8.2,123.66,2727884
9/13/2022,Regular,8.7,170.26,2725947
9/13/2022,Regular,8.65,167.38,2726337
9/13/2022,Regular,11.93,346.07,2742535
9/13/2022,Regular,8,158.08,2727143
9/13/2022,Regular,8.25,167.31,2726506
9/13/2022,Regular,8,249.84,2725440
9/13/2022,Regular,8,123.44,2727182
9/13/2022,Regular,9.05,197.65,2725934
9/13/2022,Regular,8.62,203.61,2728937
9/13/2022,Regular,8.87,283.73,2745499
9/13/2022,Regular,9.15,207.34,2726038
9/13/2022,Regular,9.27,218.97,2726207
9/13/2022,Regular,8,250.5,2726025
9/13/2022,Regular,8.2,262.4,2747345
9/13/2022,Regular,8.35,160.07,2726428
9/13/2022,Regular,10.32,243.78,2725466
9/13/2022,Regular,8.25,148.01,2735138
9/14/2022,Regular,8,120.64,2727156
9/14/2022,Regular,8,258.49,2727832
9/14/2022,Regular,8,120.64,2727208
9/14/2022,Regular,8,196,2746942
9/14/2022,Regular,8.5,152.49,2725570
9/14/2022,Regular,8.05,175.81,2726090
9/14/2022,Regular,9.02,178.17,2732213
9/14/2022,Regular,8,237.94,2736269
9/14/2022,Regular,8.9,175.86,2736347
9/14/2022,Regular,8.42,159.92,2743042
9/14/2022,Regular,8.32,147.79,2725583
9/14/2022,Regular,8.67,133.73,2726766
9/14/2022,Regular,9.7,218.25,2726259
9/14/2022,Regular,8.2,122.51,2727221
9/14/2022,Regular,8.38,126.42,2727234
9/14/2022,Regular,12,270,2725739
9/14/2022,Regular,8.25,167.31,2726389
9/14/2022,Regular,8,384.62,2727845
9/14/2022,Regular,8.1,160.06,2725856
9/14/2022,Regular,8,156.56,2737036
9/14/2022,Regular,8,230.77,2726272
9/14/2022,Regular,8.6,198.66,2725921
9/14/2022,Regular,8.92,176.19,2729028
9/14/2022,Regular,8.8,192.19,2725960
9/14/2022,Regular,8.25,148.01,2725596
9/14/2022,Regular,8.5,194.48,2725986
9/14/2022,Regular,8.92,192.87,2725973
9/14/2022,Regular,8.18,122.26,2727247
9/14/2022,PTO,8,120.64,2726792
9/14/2022,Regular,8.52,168.54,2726298
9/14/2022,Regular,8,196,2746981
9/14/2022,Regular,7.93,119.63,2726805
9/14/2022,Regular,8.92,194.74,2728989
9/14/2022,Regular,9.08,177.76,2727169
9/14/2022,Regular,9.98,152.05,2735034
9/14/2022,Regular,8.22,152.01,2742717
9/14/2022,Regular,8.35,158.65,2742288
9/14/2022,Regular,8.58,132.44,2726818
9/14/2022,Regular,8.4,163.8,2740637
9/14/2022,PTO,8,259.86,2725453
9/14/2022,Regular,8.88,175.53,2727702
9/14/2022,Regular,7.87,160.72,2702391
9/14/2022,Regular,8.6,129.59,2726623
9/14/2022,Regular,6.63,149.25,2737023
9/14/2022,Overtime,4.88,164.81,2737023
9/14/2022,Regular,8.25,148.5,2745551
9/14/2022,Regular,8.37,125,2727260
9/14/2022,Regular,8,230.77,2729041
9/14/2022,Regular,8.75,204.75,2726246
9/14/2022,Regular,12.23,236.72,2726350
9/14/2022,Regular,8.25,173.25,2726415
9/14/2022,Regular,8.4,165.98,2726857
9/14/2022,Regular,8.58,129.44,2726896
9/14/2022,Regular,8,357.69,2731004
9/14/2022,Regular,8.57,162.77,2687402
9/14/2022,Regular,8.12,238.63,2725492
9/14/2022,Regular,7.93,119.63,2726909
9/14/2022,Regular,8,223.08,2725869
9/14/2022,Regular,8.25,149.41,2736321
9/14/2022,Regular,8.47,160.02,2726493
9/14/2022,Regular,8.32,149.2,2725752
9/14/2022,PTO,8,353.85,2729964
9/14/2022,Regular,8.9,175.86,2726597
9/14/2022,Regular,8,234.18,2726155
9/14/2022,Regular,8.57,173.73,2726545
9/14/2022,Regular,8.63,164.03,2745564
9/14/2022,Regular,8.58,129.44,2726948
9/14/2022,Regular,8.25,175.89,2726441
9/14/2022,Regular,9.02,176.46,2735086
9/14/2022,Regular,8.6,194.88,2726012
9/14/2022,Regular,6.05,119.55,2726129
9/14/2022,Regular,8.92,180.83,2726584
9/14/2022,Regular,8.13,122.65,2727286
9/14/2022,Regular,8.23,123.01,2727689
9/14/2022,Regular,9.52,279.79,2727676
9/14/2022,Regular,8,315.44,2727858
9/14/2022,Regular,8.35,158.07,2725401
9/14/2022,Regular,8,328.82,2727806
9/14/2022,Regular,8.1,124.98,2727312
9/14/2022,Regular,8.1,124.98,2727325
9/14/2022,Regular,8.28,124.91,2726935
9/14/2022,Overtime,5.78,198.48,2726558
9/14/2022,Regular,6.2,141.86,2726558
9/14/2022,Regular,7,205.8,2725479
9/14/2022,Regular,8.85,165.67,2736997
9/14/2022,Regular,0,0,2744719
9/14/2022,Regular,8.93,174.83,2725882
9/14/2022,Regular,8.65,164.35,2746864
9/14/2022,Regular,9.1,172.9,2741170
9/14/2022,Regular,8.2,123.66,2727338
9/14/2022,Regular,8.17,155.17,2742496
9/14/2022,Regular,8.22,205.25,2725427
9/14/2022,Regular,8.25,148.01,2725700
9/14/2022,Unpaid Time Off,8,0,2726974
9/14/2022,Regular,7.77,117.12,2736334
9/14/2022,Regular,8,384.62,2735073
9/14/2022,Regular,8,346.15,2739168
9/14/2022,Regular,8.4,159.6,2743653
9/14/2022,Regular,8.93,176.52,2726233
9/14/2022,Regular,8.5,152.49,2725648
9/14/2022,Regular,8.52,170.33,2744745
9/14/2022,Overtime,3.03,89.91,2726402
9/14/2022,Regular,9.1,179.82,2726402
9/14/2022,Regular,8.1,123.85,2727364
9/14/2022,Regular,8.15,154.85,2726987
9/14/2022,Regular,8,120.64,2726961
9/14/2022,Regular,9.42,142,2727000
9/14/2022,Regular,0,0,2725544
9/14/2022,Regular,8.1,122.15,2727715
9/14/2022,Regular,8.5,249.9,2725505
9/14/2022,Regular,8.1,180.31,2726168
9/14/2022,Regular,9.25,202.02,2726285
9/14/2022,Regular,8.97,170.37,2741157
9/14/2022,Regular,8.4,168.76,2726571
9/14/2022,Regular,8.13,156.57,2701806
9/14/2022,Regular,7.93,152.72,2710048
9/14/2022,Regular,8.97,170.37,2741144
9/14/2022,Regular,8.53,159.74,2726480
9/14/2022,Regular,8.3,125.16,2727013
9/14/2022,Regular,8,515.38,2727728
9/14/2022,Regular,10.57,222.85,2725388
9/14/2022,Regular,8.25,148.01,2735021
9/14/2022,Regular,8,615.38,2727767
9/14/2022,Regular,8.15,122.9,2727403
9/14/2022,Regular,14.05,323.15,2741105
9/14/2022,Regular,9.27,202.38,2725908
9/14/2022,Regular,8.97,195.83,2726194
9/14/2022,Regular,7.87,149.47,2746461
9/14/2022,Regular,7.5,113.1,2727026
9/14/2022,PTO,1,15.08,2727026
9/14/2022,Regular,8.88,177.22,2725557
9/14/2022,Regular,8.58,171.67,2742561
9/14/2022,Regular,8.42,155.71,2742548
9/14/2022,Regular,8,309.57,2727819
9/14/2022,Regular,8.32,173.07,2725609
9/14/2022,Regular,8.35,158.65,2746552
9/14/2022,Regular,8.25,125.65,2735047
9/14/2022,Regular,8.65,164.35,2746877
9/14/2022,Regular,8.58,210.29,2746955
9/14/2022,Regular,8.5,152.49,2727468
9/14/2022,Regular,8.6,128.48,2727052
9/14/2022,Regular,8.4,151.2,2745577
9/14/2022,Regular,9.08,168.04,2741079
9/14/2022,Regular,12.38,283.33,2726181
9/14/2022,Regular,7.53,136.43,2725661
9/14/2022,Regular,8,238.46,2743263
9/14/2022,Regular,8.57,129.19,2727065
9/14/2022,Regular,8.57,129.19,2727078
9/14/2022,Regular,8.42,126.92,2727091
9/14/2022,Regular,8.5,146.63,2727104
9/14/2022,Regular,8.17,123.15,2727962
9/14/2022,Regular,8,120.64,2727117
9/14/2022,Regular,9.13,180.47,2727130
9/14/2022,Regular,8.78,200.96,2726532
9/14/2022,Regular,8,269.23,2725518
9/14/2022,Regular,0,0,2737088
9/14/2022,Regular,8,348.08,2729860
9/14/2022,Regular,8,211.54,2726714
9/14/2022,Regular,8.83,158.47,2725674
9/14/2022,Regular,7.7,116.12,2727884
9/14/2022,Regular,8.5,166.35,2725947
9/14/2022,Regular,8.68,168.02,2726337
9/14/2022,Regular,12.47,361.53,2742535
9/14/2022,Regular,8,158.08,2727143
9/14/2022,Regular,8,152,2747046
9/14/2022,Regular,7.75,157.17,2726506
9/14/2022,Regular,8,249.84,2725440
9/14/2022,Regular,8,123.44,2727182
9/14/2022,Unpaid Time Off,8,0,2725934
9/14/2022,Regular,8.5,200.86,2728937
9/14/2022,Regular,8.53,273.07,2745499
9/14/2022,Regular,9.12,206.58,2726038
9/14/2022,Regular,8.77,207.16,2726207
9/14/2022,Regular,8,250.5,2726025
9/14/2022,Regular,8.53,273.07,2747345
9/14/2022,Regular,8.57,164.22,2726428
9/14/2022,Regular,9.35,220.94,2725466
9/14/2022,Regular,8.02,143.82,2735138
9/15/2022,Regular,8,120.64,2727156
9/15/2022,Regular,8,258.49,2727832
9/15/2022,Regular,8,120.64,2727208
9/15/2022,Regular,8,196,2746942
9/15/2022,Regular,8.5,152.49,2725570
9/15/2022,Regular,8.5,185.64,2726090
9/15/2022,Regular,9.02,178.17,2732213
9/15/2022,Regular,8,237.94,2736269
9/15/2022,Regular,5.77,113.95,2736347
9/15/2022,Regular,9,171,2743042
9/15/2022,Regular,8.37,148.68,2725583
9/15/2022,Regular,8.17,126.01,2726766
9/15/2022,Regular,1.05,23.63,2726259
9/15/2022,Overtime,8.98,303.19,2726259
9/15/2022,Regular,8.18,122.26,2727221
9/15/2022,Regular,8.2,123.66,2727234
9/15/2022,Regular,5.22,117.38,2725739
9/15/2022,Overtime,4.93,166.5,2725739
9/15/2022,Overtime,1.38,42.08,2726389
9/15/2022,Regular,7,141.96,2726389
9/15/2022,Regular,8,384.62,2727845
9/15/2022,Regular,8.1,160.06,2725856
9/15/2022,Regular,8.67,169.61,2737036
9/15/2022,Regular,8,230.77,2726272
9/15/2022,Regular,8.5,196.35,2725921
9/15/2022,Regular,4.5,88.92,2729028
9/15/2022,Regular,8.67,189.28,2725960
9/15/2022,Regular,8.02,143.82,2725596
9/15/2022,Regular,8.05,184.18,2725986
9/15/2022,Regular,8.78,189.98,2725973
9/15/2022,Regular,0,0,2727247
9/15/2022,PTO,8,120.64,2726792
9/15/2022,Overtime,1.45,43.04,2726298
9/15/2022,Regular,6.98,138.2,2726298
9/15/2022,Regular,8,196,2746981
9/15/2022,Regular,8.22,123.91,2726805
9/15/2022,Regular,8.75,191.1,2728989
9/15/2022,Regular,8.5,166.35,2727169
9/15/2022,Regular,6.02,91.63,2735034
9/15/2022,Overtime,1.98,45.31,2735034
9/15/2022,Regular,8.52,157.56,2742717
9/15/2022,Regular,10.13,192.53,2742288
9/15/2022,Overtime,1.15,32.78,2742288
9/15/2022,Regular,7.67,118.3,2726818
9/15/2022,Regular,8.3,161.85,2740637
9/15/2022,Regular,8,259.86,2725453
9/15/2022,Regular,5.3,104.73,2727702
9/15/2022,Overtime,3.45,102.26,2727702
9/15/2022,Regular,7.95,162.42,2702391
9/15/2022,Regular,8.52,128.34,2726623
9/15/2022,Overtime,11.05,372.94,2737023
9/15/2022,Regular,9.18,165.3,2745551
9/15/2022,Regular,8.13,121.51,2727260
9/15/2022,Regular,8,230.77,2729041
9/15/2022,Overtime,3.87,135.72,2726246
9/15/2022,Regular,4.88,114.27,2726246
9/15/2022,Overtime,8.98,260.74,2726350
9/15/2022,Regular,3.25,62.89,2726350
9/15/2022,Regular,9.05,190.05,2726415
9/15/2022,Regular,8.5,167.96,2726857
9/15/2022,Regular,8.02,120.89,2726896
9/15/2022,Regular,8,357.69,2731004
9/15/2022,Regular,7.78,147.88,2687402
9/15/2022,Regular,12.08,355.25,2725492
9/15/2022,Regular,7.92,119.38,2726909
9/15/2022,Regular,8,223.08,2725869
9/15/2022,Regular,7.98,144.58,2736321
9/15/2022,Regular,8.47,160.02,2726493
9/15/2022,Regular,6.92,124.09,2725752
9/15/2022,Overtime,1.58,42.61,2725752
9/15/2022,PTO,8,353.85,2729964
9/15/2022,Regular,8.75,172.9,2726597
9/15/2022,Regular,8,234.18,2726155
9/15/2022,Regular,8.43,171.03,2726545
9/15/2022,Regular,8.83,167.83,2745564
9/15/2022,Regular,8,120.64,2726948
9/15/2022,Regular,8.25,175.89,2726441
9/15/2022,Regular,9.17,179.39,2735086
9/15/2022,Regular,4.1,92.91,2726012
9/15/2022,PTO,4,90.64,2726012
9/15/2022,Regular,9.05,178.83,2726129
9/15/2022,Regular,8.92,180.83,2726584
9/15/2022,Regular,8,120.64,2727286
9/15/2022,Regular,7.65,114.29,2727689
9/15/2022,PTO,8,235.2,2727676
9/15/2022,Regular,8,315.44,2727858
9/15/2022,PTO,8,151.44,2725401
9/15/2022,Regular,8,328.82,2727806
9/15/2022,Regular,8,123.44,2727312
9/15/2022,Regular,8,123.44,2727325
9/15/2022,Regular,8,120.64,2726935
9/15/2022,Overtime,12.08,414.7,2726558
9/15/2022,PTO,8,235.2,2725479
9/15/2022,Regular,8.53,159.74,2736997
9/15/2022,Regular,0,0,2744719
9/15/2022,Regular,8.67,169.61,2725882
9/15/2022,Overtime,3.37,95.95,2746864
9/15/2022,Regular,5.2,98.8,2746864
9/15/2022,Regular,8.78,166.88,2741170
9/15/2022,Regular,8,120.64,2727338
9/15/2022,Regular,8.17,155.17,2742496
9/15/2022,Regular,8.17,204,2725427
9/15/2022,Regular,8.28,148.6,2725700
9/15/2022,Regular,8.17,123.15,2725531
9/15/2022,Regular,8.33,124.5,2726974
9/15/2022,Regular,7.68,115.86,2736334
9/15/2022,Regular,8,384.62,2735073
9/15/2022,Regular,8,346.15,2739168
9/15/2022,Regular,8.27,157.07,2743653
9/15/2022,Regular,7.4,110.56,2727429
9/15/2022,Regular,8.75,172.9,2726233
9/15/2022,Regular,8.4,150.7,2725648
9/15/2022,Regular,8.52,170.33,2744745
9/15/2022,Overtime,11.88,352.22,2726402
9/15/2022,Regular,8,122.32,2727364
9/15/2022,Regular,8.12,154.22,2726987
9/15/2022,Regular,7.87,118.63,2726961
9/15/2022,Regular,9.1,137.23,2727000
9/15/2022,Regular,8.35,125.92,2725544
9/15/2022,Regular,8,120.64,2727715
9/15/2022,Regular,11.85,348.39,2725505
9/15/2022,Regular,12.07,268.6,2726168
9/15/2022,Overtime,6.23,204.2,2726285
9/15/2022,Regular,3.13,68.43,2726285
9/15/2022,Regular,8.67,164.67,2741157
9/15/2022,Overtime,1.25,37.67,2726571
9/15/2022,Regular,7.1,142.64,2726571
9/15/2022,Regular,8.07,155.28,2701806
9/15/2022,Regular,8.03,154.64,2710048
9/15/2022,Regular,8.65,164.35,2741144
9/15/2022,PTO,8,149.76,2726480
9/15/2022,Regular,8.18,123.4,2727013
9/15/2022,Regular,8,515.38,2727728
9/15/2022,Overtime,0.68,21.62,2725388
9/15/2022,Regular,9.37,197.54,2725388
9/15/2022,Overtime,5.18,139.48,2735021
9/15/2022,Regular,7.15,128.27,2735021
9/15/2022,Regular,8,615.38,2727767
9/15/2022,Regular,8,120.64,2727403
9/15/2022,Regular,8.08,185.92,2741105
9/15/2022,Overtime,2.17,74.75,2741105
9/15/2022,Unpaid Time Off,8,0,2725908
9/15/2022,Regular,9.23,201.66,2726194
9/15/2022,Regular,8,152,2746461
9/15/2022,Regular,8,120.64,2727026
9/15/2022,Regular,8.87,176.89,2725557
9/15/2022,Regular,8.57,171.33,2742561
9/15/2022,Regular,8.33,154.17,2742548
9/15/2022,Regular,8,309.57,2727819
9/15/2022,Regular,8.37,174.11,2725609
9/15/2022,Regular,4.37,82.97,2746552
9/15/2022,Regular,8.25,125.65,2735047
9/15/2022,Overtime,3.62,103.08,2746877
9/15/2022,Regular,5.1,96.9,2746877
9/15/2022,Regular,8.57,209.88,2746955
9/15/2022,Regular,8.33,149.5,2727468
9/15/2022,Regular,8,119.52,2727052
9/15/2022,Regular,8.13,146.4,2745577
9/15/2022,Regular,9,166.5,2741079
9/15/2022,Overtime,9.42,323.18,2726181
9/15/2022,Regular,2.9,66.35,2726181
9/15/2022,Regular,8.15,147.6,2725661
9/15/2022,Regular,8,238.46,2743263
9/15/2022,Regular,8,120.64,2727065
9/15/2022,Regular,8,120.64,2727078
9/15/2022,Regular,8,120.64,2727091
9/15/2022,Regular,8.33,143.75,2727104
9/15/2022,Regular,8,120.64,2727962
9/15/2022,Regular,8.27,124.66,2727117
9/15/2022,Regular,9.03,178.5,2727130
9/15/2022,Regular,8.58,196.39,2726532
9/15/2022,Regular,8,269.23,2725518
9/15/2022,Overtime,6.18,171.96,2737088
9/15/2022,Regular,1.93,35.84,2737088
9/15/2022,Regular,8,348.08,2729860
9/15/2022,Regular,8,211.54,2726714
9/15/2022,Regular,8.05,144.42,2725674
9/15/2022,Regular,7.65,115.36,2727884
9/15/2022,Regular,8.92,174.5,2725947
9/15/2022,Regular,8.25,159.64,2726337
9/15/2022,Overtime,10.32,448.78,2742535
9/15/2022,Regular,2.18,63.32,2742535
9/15/2022,Regular,8,158.08,2727143
9/15/2022,Regular,8,152,2747046
9/15/2022,Regular,8.25,167.31,2726506
9/15/2022,Regular,8,249.84,2725440
9/15/2022,Regular,8.17,126.01,2727182
9/15/2022,Regular,8.77,191.46,2725934
9/15/2022,Regular,8.5,200.86,2728937
9/15/2022,Regular,8.23,263.47,2745499
